time,count,details
1552119737823,4,"{""0"": {""is_register"": ""1"", ""station_id"": ""50595458"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""182"", ""tracking_area_code"": ""9360"", ""asu_level"": ""56"", ""reference_signal_received_power"": ""-84"", ""signal_level"": ""4""}, ""1"": {""is_register"": ""0"", ""station_id"": ""2147483647"", ""mobile_country_code"": ""2147483647"", ""mobile_network_code"": ""2147483647"", ""physical_cell_id"": ""181"", ""tracking_area_code"": ""2147483647"", ""asu_level"": ""50"", ""reference_signal_received_power"": ""-90"", ""signal_level"": ""4""}, ""2"": {""is_register"": ""0"", ""station_id"": ""2147483647"", ""mobile_country_code"": ""2147483647"", ""mobile_network_code"": ""2147483647"", ""physical_cell_id"": ""268"", ""tracking_area_code"": ""2147483647"", ""asu_level"": ""52"", ""reference_signal_received_power"": ""-88"", ""signal_level"": ""4""}, ""3"": {""is_register"": ""0"", ""station_id"": ""2147483647"", ""mobile_country_code"": ""2147483647"", ""mobile_network_code"": ""2147483647"", ""physical_cell_id"": ""350"", ""tracking_area_code"": ""2147483647"", ""asu_level"": ""56"", ""reference_signal_received_power"": ""-84"", ""signal_level"": ""4""}}"
1552119738867,3,"{""0"": {""is_register"": ""1"", ""station_id"": ""50595458"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""182"", ""tracking_area_code"": ""9360"", ""asu_level"": ""53"", ""reference_signal_received_power"": ""-87"", ""signal_level"": ""4""}, ""1"": {""is_register"": ""0"", ""station_id"": ""2147483647"", ""mobile_country_code"": ""2147483647"", ""mobile_network_code"": ""2147483647"", ""physical_cell_id"": ""350"", ""tracking_area_code"": ""2147483647"", ""asu_level"": ""46"", ""reference_signal_received_power"": ""-94"", ""signal_level"": ""4""}, ""2"": {""is_register"": ""0"", ""station_id"": ""2147483647"", ""mobile_country_code"": ""2147483647"", ""mobile_network_code"": ""2147483647"", ""physical_cell_id"": ""268"", ""tracking_area_code"": ""2147483647"", ""asu_level"": ""45"", ""reference_signal_received_power"": ""-95"", ""signal_level"": ""4""}}"
1552119739919,3,"{""0"": {""is_register"": ""1"", ""station_id"": ""50595458"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""182"", ""tracking_area_code"": ""9360"", ""asu_level"": ""53"", ""reference_signal_received_power"": ""-87"", ""signal_level"": ""4""}, ""1"": {""is_register"": ""0"", ""station_id"": ""2147483647"", ""mobile_country_code"": ""2147483647"", ""mobile_network_code"": ""2147483647"", ""physical_cell_id"": ""350"", ""tracking_area_code"": ""2147483647"", ""asu_level"": ""46"", ""reference_signal_received_power"": ""-94"", ""signal_level"": ""4""}, ""2"": {""is_register"": ""0"", ""station_id"": ""2147483647"", ""mobile_country_code"": ""2147483647"", ""mobile_network_code"": ""2147483647"", ""physical_cell_id"": ""268"", ""tracking_area_code"": ""2147483647"", ""asu_level"": ""45"", ""reference_signal_received_power"": ""-95"", ""signal_level"": ""4""}}"
1552119741039,3,"{""0"": {""is_register"": ""1"", ""station_id"": ""50595458"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""182"", ""tracking_area_code"": ""9360"", ""asu_level"": ""53"", ""reference_signal_received_power"": ""-87"", ""signal_level"": ""4""}, ""1"": {""is_register"": ""0"", ""station_id"": ""2147483647"", ""mobile_country_code"": ""2147483647"", ""mobile_network_code"": ""2147483647"", ""physical_cell_id"": ""268"", ""tracking_area_code"": ""2147483647"", ""asu_level"": ""56"", ""reference_signal_received_power"": ""-84"", ""signal_level"": ""4""}, ""2"": {""is_register"": ""0"", ""station_id"": ""2147483647"", ""mobile_country_code"": ""2147483647"", ""mobile_network_code"": ""2147483647"", ""physical_cell_id"": ""350"", ""tracking_area_code"": ""2147483647"", ""asu_level"": ""48"", ""reference_signal_received_power"": ""-92"", ""signal_level"": ""4""}}"
1552119742080,3,"{""0"": {""is_register"": ""1"", ""station_id"": ""50595458"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""182"", ""tracking_area_code"": ""9360"", ""asu_level"": ""53"", ""reference_signal_received_power"": ""-87"", ""signal_level"": ""4""}, ""1"": {""is_register"": ""0"", ""station_id"": ""2147483647"", ""mobile_country_code"": ""2147483647"", ""mobile_network_code"": ""2147483647"", ""physical_cell_id"": ""268"", ""tracking_area_code"": ""2147483647"", ""asu_level"": ""56"", ""reference_signal_received_power"": ""-84"", ""signal_level"": ""4""}, ""2"": {""is_register"": ""0"", ""station_id"": ""2147483647"", ""mobile_country_code"": ""2147483647"", ""mobile_network_code"": ""2147483647"", ""physical_cell_id"": ""350"", ""tracking_area_code"": ""2147483647"", ""asu_level"": ""48"", ""reference_signal_received_power"": ""-92"", ""signal_level"": ""4""}}"
1552119743134,3,"{""0"": {""is_register"": ""1"", ""station_id"": ""50595458"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""182"", ""tracking_area_code"": ""9360"", ""asu_level"": ""55"", ""reference_signal_received_power"": ""-85"", ""signal_level"": ""4""}, ""1"": {""is_register"": ""0"", ""station_id"": ""2147483647"", ""mobile_country_code"": ""2147483647"", ""mobile_network_code"": ""2147483647"", ""physical_cell_id"": ""268"", ""tracking_area_code"": ""2147483647"", ""asu_level"": ""47"", ""reference_signal_received_power"": ""-93"", ""signal_level"": ""4""}, ""2"": {""is_register"": ""0"", ""station_id"": ""2147483647"", ""mobile_country_code"": ""2147483647"", ""mobile_network_code"": ""2147483647"", ""physical_cell_id"": ""350"", ""tracking_area_code"": ""2147483647"", ""asu_level"": ""53"", ""reference_signal_received_power"": ""-87"", ""signal_level"": ""4""}}"
1552119744174,3,"{""0"": {""is_register"": ""1"", ""station_id"": ""50595458"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""182"", ""tracking_area_code"": ""9360"", ""asu_level"": ""55"", ""reference_signal_received_power"": ""-85"", ""signal_level"": ""4""}, ""1"": {""is_register"": ""0"", ""station_id"": ""2147483647"", ""mobile_country_code"": ""2147483647"", ""mobile_network_code"": ""2147483647"", ""physical_cell_id"": ""268"", ""tracking_area_code"": ""2147483647"", ""asu_level"": ""47"", ""reference_signal_received_power"": ""-93"", ""signal_level"": ""4""}, ""2"": {""is_register"": ""0"", ""station_id"": ""2147483647"", ""mobile_country_code"": ""2147483647"", ""mobile_network_code"": ""2147483647"", ""physical_cell_id"": ""350"", ""tracking_area_code"": ""2147483647"", ""asu_level"": ""53"", ""reference_signal_received_power"": ""-87"", ""signal_level"": ""4""}}"
1552119745221,3,"{""0"": {""is_register"": ""1"", ""station_id"": ""50595458"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""182"", ""tracking_area_code"": ""9360"", ""asu_level"": ""58"", ""reference_signal_received_power"": ""-82"", ""signal_level"": ""4""}, ""1"": {""is_register"": ""0"", ""station_id"": ""2147483647"", ""mobile_country_code"": ""2147483647"", ""mobile_network_code"": ""2147483647"", ""physical_cell_id"": ""268"", ""tracking_area_code"": ""2147483647"", ""asu_level"": ""53"", ""reference_signal_received_power"": ""-87"", ""signal_level"": ""4""}, ""2"": {""is_register"": ""0"", ""station_id"": ""2147483647"", ""mobile_country_code"": ""2147483647"", ""mobile_network_code"": ""2147483647"", ""physical_cell_id"": ""350"", ""tracking_area_code"": ""2147483647"", ""asu_level"": ""56"", ""reference_signal_received_power"": ""-84"", ""signal_level"": ""4""}}"
1552119746251,3,"{""0"": {""is_register"": ""1"", ""station_id"": ""50595458"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""182"", ""tracking_area_code"": ""9360"", ""asu_level"": ""58"", ""reference_signal_received_power"": ""-82"", ""signal_level"": ""4""}, ""1"": {""is_register"": ""0"", ""station_id"": ""2147483647"", ""mobile_country_code"": ""2147483647"", ""mobile_network_code"": ""2147483647"", ""physical_cell_id"": ""268"", ""tracking_area_code"": ""2147483647"", ""asu_level"": ""53"", ""reference_signal_received_power"": ""-87"", ""signal_level"": ""4""}, ""2"": {""is_register"": ""0"", ""station_id"": ""2147483647"", ""mobile_country_code"": ""2147483647"", ""mobile_network_code"": ""2147483647"", ""physical_cell_id"": ""350"", ""tracking_area_code"": ""2147483647"", ""asu_level"": ""56"", ""reference_signal_received_power"": ""-84"", ""signal_level"": ""4""}}"
1552119747301,5,"{""0"": {""is_register"": ""1"", ""station_id"": ""50595458"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""182"", ""tracking_area_code"": ""9360"", ""asu_level"": ""55"", ""reference_signal_received_power"": ""-85"", ""signal_level"": ""4""}, ""1"": {""is_register"": ""0"", ""station_id"": ""2147483647"", ""mobile_country_code"": ""2147483647"", ""mobile_network_code"": ""2147483647"", ""physical_cell_id"": ""268"", ""tracking_area_code"": ""2147483647"", ""asu_level"": ""47"", ""reference_signal_received_power"": ""-93"", ""signal_level"": ""4""}, ""2"": {""is_register"": ""0"", ""station_id"": ""2147483647"", ""mobile_country_code"": ""2147483647"", ""mobile_network_code"": ""2147483647"", ""physical_cell_id"": ""350"", ""tracking_area_code"": ""2147483647"", ""asu_level"": ""42"", ""reference_signal_received_power"": ""-98"", ""signal_level"": ""3""}, ""3"": {""is_register"": ""0"", ""station_id"": ""2147483647"", ""mobile_country_code"": ""2147483647"", ""mobile_network_code"": ""2147483647"", ""physical_cell_id"": ""181"", ""tracking_area_code"": ""2147483647"", ""asu_level"": ""53"", ""reference_signal_received_power"": ""-87"", ""signal_level"": ""4""}, ""4"": {""is_register"": ""0"", ""station_id"": ""2147483647"", ""mobile_country_code"": ""2147483647"", ""mobile_network_code"": ""2147483647"", ""physical_cell_id"": ""180"", ""tracking_area_code"": ""2147483647"", ""asu_level"": ""47"", ""reference_signal_received_power"": ""-93"", ""signal_level"": ""4""}}"
1552119748334,5,"{""0"": {""is_register"": ""1"", ""station_id"": ""50595458"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""182"", ""tracking_area_code"": ""9360"", ""asu_level"": ""55"", ""reference_signal_received_power"": ""-85"", ""signal_level"": ""4""}, ""1"": {""is_register"": ""0"", ""station_id"": ""2147483647"", ""mobile_country_code"": ""2147483647"", ""mobile_network_code"": ""2147483647"", ""physical_cell_id"": ""268"", ""tracking_area_code"": ""2147483647"", ""asu_level"": ""47"", ""reference_signal_received_power"": ""-93"", ""signal_level"": ""4""}, ""2"": {""is_register"": ""0"", ""station_id"": ""2147483647"", ""mobile_country_code"": ""2147483647"", ""mobile_network_code"": ""2147483647"", ""physical_cell_id"": ""350"", ""tracking_area_code"": ""2147483647"", ""asu_level"": ""42"", ""reference_signal_received_power"": ""-98"", ""signal_level"": ""3""}, ""3"": {""is_register"": ""0"", ""station_id"": ""2147483647"", ""mobile_country_code"": ""2147483647"", ""mobile_network_code"": ""2147483647"", ""physical_cell_id"": ""181"", ""tracking_area_code"": ""2147483647"", ""asu_level"": ""53"", ""reference_signal_received_power"": ""-87"", ""signal_level"": ""4""}, ""4"": {""is_register"": ""0"", ""station_id"": ""2147483647"", ""mobile_country_code"": ""2147483647"", ""mobile_network_code"": ""2147483647"", ""physical_cell_id"": ""180"", ""tracking_area_code"": ""2147483647"", ""asu_level"": ""47"", ""reference_signal_received_power"": ""-93"", ""signal_level"": ""4""}}"
1552119749382,5,"{""0"": {""is_register"": ""1"", ""station_id"": ""50595458"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""182"", ""tracking_area_code"": ""9360"", ""asu_level"": ""55"", ""reference_signal_received_power"": ""-85"", ""signal_level"": ""4""}, ""1"": {""is_register"": ""0"", ""station_id"": ""2147483647"", ""mobile_country_code"": ""2147483647"", ""mobile_network_code"": ""2147483647"", ""physical_cell_id"": ""181"", ""tracking_area_code"": ""2147483647"", ""asu_level"": ""49"", ""reference_signal_received_power"": ""-91"", ""signal_level"": ""4""}, ""2"": {""is_register"": ""0"", ""station_id"": ""2147483647"", ""mobile_country_code"": ""2147483647"", ""mobile_network_code"": ""2147483647"", ""physical_cell_id"": ""268"", ""tracking_area_code"": ""2147483647"", ""asu_level"": ""51"", ""reference_signal_received_power"": ""-89"", ""signal_level"": ""4""}, ""3"": {""is_register"": ""0"", ""station_id"": ""2147483647"", ""mobile_country_code"": ""2147483647"", ""mobile_network_code"": ""2147483647"", ""physical_cell_id"": ""180"", ""tracking_area_code"": ""2147483647"", ""asu_level"": ""49"", ""reference_signal_received_power"": ""-91"", ""signal_level"": ""4""}, ""4"": {""is_register"": ""0"", ""station_id"": ""2147483647"", ""mobile_country_code"": ""2147483647"", ""mobile_network_code"": ""2147483647"", ""physical_cell_id"": ""350"", ""tracking_area_code"": ""2147483647"", ""asu_level"": ""45"", ""reference_signal_received_power"": ""-95"", ""signal_level"": ""4""}}"
1552119750413,5,"{""0"": {""is_register"": ""1"", ""station_id"": ""50595458"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""182"", ""tracking_area_code"": ""9360"", ""asu_level"": ""55"", ""reference_signal_received_power"": ""-85"", ""signal_level"": ""4""}, ""1"": {""is_register"": ""0"", ""station_id"": ""2147483647"", ""mobile_country_code"": ""2147483647"", ""mobile_network_code"": ""2147483647"", ""physical_cell_id"": ""181"", ""tracking_area_code"": ""2147483647"", ""asu_level"": ""49"", ""reference_signal_received_power"": ""-91"", ""signal_level"": ""4""}, ""2"": {""is_register"": ""0"", ""station_id"": ""2147483647"", ""mobile_country_code"": ""2147483647"", ""mobile_network_code"": ""2147483647"", ""physical_cell_id"": ""268"", ""tracking_area_code"": ""2147483647"", ""asu_level"": ""51"", ""reference_signal_received_power"": ""-89"", ""signal_level"": ""4""}, ""3"": {""is_register"": ""0"", ""station_id"": ""2147483647"", ""mobile_country_code"": ""2147483647"", ""mobile_network_code"": ""2147483647"", ""physical_cell_id"": ""180"", ""tracking_area_code"": ""2147483647"", ""asu_level"": ""49"", ""reference_signal_received_power"": ""-91"", ""signal_level"": ""4""}, ""4"": {""is_register"": ""0"", ""station_id"": ""2147483647"", ""mobile_country_code"": ""2147483647"", ""mobile_network_code"": ""2147483647"", ""physical_cell_id"": ""350"", ""tracking_area_code"": ""2147483647"", ""asu_level"": ""45"", ""reference_signal_received_power"": ""-95"", ""signal_level"": ""4""}}"
1552119751462,5,"{""0"": {""is_register"": ""1"", ""station_id"": ""50595458"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""182"", ""tracking_area_code"": ""9360"", ""asu_level"": ""54"", ""reference_signal_received_power"": ""-86"", ""signal_level"": ""4""}, ""1"": {""is_register"": ""0"", ""station_id"": ""2147483647"", ""mobile_country_code"": ""2147483647"", ""mobile_network_code"": ""2147483647"", ""physical_cell_id"": ""268"", ""tracking_area_code"": ""2147483647"", ""asu_level"": ""47"", ""reference_signal_received_power"": ""-93"", ""signal_level"": ""4""}, ""2"": {""is_register"": ""0"", ""station_id"": ""2147483647"", ""mobile_country_code"": ""2147483647"", ""mobile_network_code"": ""2147483647"", ""physical_cell_id"": ""181"", ""tracking_area_code"": ""2147483647"", ""asu_level"": ""50"", ""reference_signal_received_power"": ""-90"", ""signal_level"": ""4""}, ""3"": {""is_register"": ""0"", ""station_id"": ""2147483647"", ""mobile_country_code"": ""2147483647"", ""mobile_network_code"": ""2147483647"", ""physical_cell_id"": ""180"", ""tracking_area_code"": ""2147483647"", ""asu_level"": ""42"", ""reference_signal_received_power"": ""-98"", ""signal_level"": ""3""}, ""4"": {""is_register"": ""0"", ""station_id"": ""2147483647"", ""mobile_country_code"": ""2147483647"", ""mobile_network_code"": ""2147483647"", ""physical_cell_id"": ""350"", ""tracking_area_code"": ""2147483647"", ""asu_level"": ""47"", ""reference_signal_received_power"": ""-93"", ""signal_level"": ""4""}}"
1552119752488,5,"{""0"": {""is_register"": ""1"", ""station_id"": ""50595458"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""182"", ""tracking_area_code"": ""9360"", ""asu_level"": ""54"", ""reference_signal_received_power"": ""-86"", ""signal_level"": ""4""}, ""1"": {""is_register"": ""0"", ""station_id"": ""2147483647"", ""mobile_country_code"": ""2147483647"", ""mobile_network_code"": ""2147483647"", ""physical_cell_id"": ""268"", ""tracking_area_code"": ""2147483647"", ""asu_level"": ""47"", ""reference_signal_received_power"": ""-93"", ""signal_level"": ""4""}, ""2"": {""is_register"": ""0"", ""station_id"": ""2147483647"", ""mobile_country_code"": ""2147483647"", ""mobile_network_code"": ""2147483647"", ""physical_cell_id"": ""181"", ""tracking_area_code"": ""2147483647"", ""asu_level"": ""50"", ""reference_signal_received_power"": ""-90"", ""signal_level"": ""4""}, ""3"": {""is_register"": ""0"", ""station_id"": ""2147483647"", ""mobile_country_code"": ""2147483647"", ""mobile_network_code"": ""2147483647"", ""physical_cell_id"": ""180"", ""tracking_area_code"": ""2147483647"", ""asu_level"": ""42"", ""reference_signal_received_power"": ""-98"", ""signal_level"": ""3""}, ""4"": {""is_register"": ""0"", ""station_id"": ""2147483647"", ""mobile_country_code"": ""2147483647"", ""mobile_network_code"": ""2147483647"", ""physical_cell_id"": ""350"", ""tracking_area_code"": ""2147483647"", ""asu_level"": ""47"", ""reference_signal_received_power"": ""-93"", ""signal_level"": ""4""}}"
